"Title :","System of Social and Demographic Statistics of Japan"
"Open date :","Jun.21, 2021"

"***","Not surveyed or aggregated"
"-","Not available"
"X","Figures kept undisclosed"

"","","","","/ITEMS Code","A1101","","F1101","","F1102",""
"YEAR Code","YEAR","AREA Code","AREA","/ITEMS","A1101_Total population (Both sexes)[person]","Annotation","F1101_(Population census) Population in labour force[person]","Annotation","F1102_(Population census) Number of employed persons[person]","Annotation"
"1985100000","1985","08216","Ibaraki-ken Kasama-shi","","75,963","","38,877","","37,931",""
"1985100000","1985","08217","Ibaraki-ken Toride-shi","","108,365","","49,138","","47,752",""
"1985100000","1985","08219","Ibaraki-ken Ushiku-shi","","51,926","","23,088","","22,501",""
"1985100000","1985","08220","Ibaraki-ken Tsukuba-shi","","150,074","","71,595","","70,194",""
"1985100000","1985","08221","Ibaraki-ken Hitachinaka-shi","","135,774","","66,300","","64,598",""
"1985100000","1985","08222","Ibaraki-ken Kashima-shi","","55,924","","26,279","","25,457",""
"1985100000","1985","08223","Ibaraki-ken Itako-shi","","30,421","","15,304","","14,793",""
"1985100000","1985","08224","Ibaraki-ken Moriya-shi","","23,856","","10,906","","10,652",""
"1985100000","1985","08225","Ibaraki-ken Hitachiomiya-shi","","50,226","","28,238","","27,782",""
"1985100000","1985","08226","Ibaraki-ken Naka-shi","","47,388","","24,510","","24,059",""
"1985100000","1985","08227","Ibaraki-ken Chikusei-shi","","114,906","","58,543","","57,328",""
"1985100000","1985","08228","Ibaraki-ken Bando-shi","","57,647","","30,480","","29,863",""
"1985100000","1985","08229","Ibaraki-ken Inashiki-shi","","44,454","","22,645","","22,045",""
"1985100000","1985","08230","Ibaraki-ken Kasumigaura-shi","","41,306","","21,655","","21,247",""
"1985100000","1985","08231","Ibaraki-ken Sakuragawa-shi","","51,766","","26,604","","26,200",""
"1985100000","1985","08232","Ibaraki-ken Kamisu-shi","","72,533","","36,278","","35,086",""
"1985100000","1985","08233","Ibaraki-ken Namegata-shi","","43,074","","23,821","","23,401",""
"1985100000","1985","08234","Ibaraki-ken Hokota-shi","","49,056","","26,125","","25,608",""
"1985100000","1985","08235","Ibaraki-ken Tsukubamirai-shi","","36,776","","17,851","","17,442",""
"1985100000","1985","08236","Ibaraki-ken Omitama-shi","","46,520","","24,108","","23,675",""
"1985100000","1985","08302","Ibaraki-ken Ibaraki-machi","","35,158","","18,752","","18,451",""
"1985100000","1985","08309","Ibaraki-ken Oarai-machi","","21,047","","11,058","","10,673",""
"1985100000","1985","08310","Ibaraki-ken Shirosato-machi","","20,437","","11,770","","11,570",""
"1985100000","1985","08341","Ibaraki-ken Tokai-mura","","31,065","","14,995","","14,734",""
"1985100000","1985","08364","Ibaraki-ken Daigo-machi","","28,230","","15,202","","14,912",""
"1985100000","1985","08442","Ibaraki-ken Miho-mura","","14,162","","7,063","","6,926",""
"1985100000","1985","08443","Ibaraki-ken Ami-machi","","37,670","","18,403","","17,900",""
"1985100000","1985","08447","Ibaraki-ken Kawachi-machi","","11,284","","6,067","","5,878",""
"1985100000","1985","08521","Ibaraki-ken Yachiyo-machi","","24,029","","12,607","","12,386",""
"1985100000","1985","08542","Ibaraki-ken Goka-machi","","8,593","","4,311","","4,193",""
"1985100000","1985","08546","Ibaraki-ken Sakai-machi","","26,297","","13,838","","13,569",""
"1985100000","1985","08564","Ibaraki-ken Tone-machi","","19,762","","8,304","","8,098",""
"1985100000","1985","09201","Tochigi-ken Utsunomiya-shi","","439,551","","220,947","","214,657",""
"1985100000","1985","09202","Tochigi-ken Ashikaga-shi","","167,656","","85,571","","83,513",""
"1985100000","1985","09203","Tochigi-ken Tochigi-shi","","172,613","","86,719","","84,718",""
"1985100000","1985","09204","Tochigi-ken Sano-shi","","126,287","","63,943","","62,307",""
"1985100000","1985","09205","Tochigi-ken Kanuma-shi","","98,820","","52,344","","51,340",""
"1985100000","1985","09206","Tochigi-ken Nikko-shi","","96,634","","51,873","","50,455",""
"1985100000","1985","09208","Tochigi-ken Oyama-shi","","134,242","","67,331","","65,478",""
"1985100000","1985","09209","Tochigi-ken Moka-shi","","74,551","","39,196","","38,560",""
"1985100000","1985","09210","Tochigi-ken Ohtawara-shi","","74,033","","38,948","","38,318",""
"1985100000","1985","09211","Tochigi-ken Yaita-shi","","34,582","","17,935","","17,548",""
"1985100000","1985","09213","Tochigi-ken Nasushiobara-shi","","91,376","","47,506","","46,496",""
"1985100000","1985","09214","Tochigi-ken Sakura-shi","","35,867","","18,719","","18,395",""
"1985100000","1985","09215","Tochigi-ken Nasukarasuyama-shi","","33,854","","18,196","","17,904",""
"1985100000","1985","09216","Tochigi-ken Shimotsuke-shi","","44,912","","23,274","","22,830",""
"1985100000","1985","09301","Tochigi-ken Kaminokawa-machi","","25,229","","13,079","","12,873",""
"1985100000","1985","09342","Tochigi-ken Mashiko-machi","","23,395","","12,058","","11,871",""
"1985100000","1985","09343","Tochigi-ken Motegi-machi","","19,656","","11,069","","10,931",""
"1985100000","1985","09344","Tochigi-ken Ichikai-machi","","10,821","","6,120","","6,053",""
"1985100000","1985","09345","Tochigi-ken Haga-machi","","17,161","","9,455","","9,331",""
"1985100000","1985","09361","Tochigi-ken Mibu-machi","","37,573","","19,316","","19,009",""
"1985100000","1985","09364","Tochigi-ken Nogi-machi","","18,983","","9,256","","9,042",""
"1985100000","1985","09384","Tochigi-ken Shioya-machi","","15,148","","8,224","","8,071",""
"1985100000","1985","09386","Tochigi-ken Takanezawa-machi","","23,662","","12,376","","12,143",""
"1985100000","1985","09407","Tochigi-ken Nasu-machi","","26,789","","14,635","","14,407",""
"1985100000","1985","09411","Tochigi-ken Nakagawa-machi","","22,671","","12,449","","12,255",""
"1985100000","1985","10201","Gumma-ken Maebashi-shi","","325,304","","165,437","","160,661",""
"1985100000","1985","10202","Gumma-ken Takasaki-shi","","338,297","","168,420","","163,381",""
"1985100000","1985","10203","Gumma-ken Kiryu-shi","","146,825","","76,159","","74,098",""
"1985100000","1985","10204","Gumma-ken Isesaki-shi","","168,559","","88,090","","85,961",""
"1985100000","1985","10205","Gumma-ken Ota-shi","","189,931","","96,871","","94,763",""
"1985100000","1985","10206","Gumma-ken Numata-shi","","56,569","","28,476","","27,707",""
"1985100000","1985","10207","Gumma-ken Tatebayashi-shi","","75,141","","38,258","","37,290",""
"1985100000","1985","10208","Gumma-ken Shibukawa-shi","","90,052","","45,503","","44,188",""
"1985100000","1985","10209","Gumma-ken Fujioka-shi","","66,124","","33,593","","32,736",""
"1985100000","1985","10210","Gumma-ken Tomioka-shi","","53,768","","28,460","","27,944",""
"1985100000","1985","10211","Gumma-ken Annaka-shi","","63,406","","32,500","","31,610",""
"1985100000","1985","10212","Gumma-ken Midori-shi","","46,743","","23,946","","23,338",""
"1985100000","1985","10344","Gumma-ken Shinto-mura","","10,753","","5,685","","5,575",""
"1985100000","1985","10345","Gumma-ken Yoshioka-machi","","12,488","","6,276","","6,101",""
"1985100000","1985","10366","Gumma-ken Ueno-mura","","1,968","","1,021","","1,009",""
"1985100000","1985","10367","Gumma-ken Kanna-machi","","4,746","","2,366","","2,316",""
"1985100000","1985","10382","Gumma-ken Shimonita-machi","","14,237","","7,660","","7,498",""
"1985100000","1985","10383","Gumma-ken Nammoku-mura","","5,089","","2,767","","2,714",""
"1985100000","1985","10384","Gumma-ken Kanra-machi","","14,055","","7,636","","7,514",""
"1985100000","1985","10421","Gumma-ken Nakanojo-machi","","22,451","","12,101","","11,898",""
"1985100000","1985","10424","Gumma-ken Naganohara-machi","","7,063","","3,765","","3,722",""
"1985100000","1985","10425","Gumma-ken Tsumagoi-mura","","11,056","","6,260","","6,202",""
"1985100000","1985","10426","Gumma-ken Kusatsu-machi","","8,945","","5,027","","4,907",""
"1985100000","1985","10428","Gumma-ken Takayama-mura","","4,079","","2,161","","2,114",""
"1985100000","1985","10429","Gumma-ken Higashiagatsuma-machi","","19,641","","10,205","","10,014",""
"1985100000","1985","10443","Gumma-ken Katashina-mura","","6,132","","3,369","","3,308",""
"1985100000","1985","10444","Gumma-ken Kawaba-mura","","4,064","","2,008","","1,974",""
"1985100000","1985","10448","Gumma-ken Showa-mura","","8,341","","4,372","","4,317",""
"1985100000","1985","10449","Gumma-ken Minakami-machi","","27,261","","15,443","","15,083",""
"1985100000","1985","10464","Gumma-ken Tamamura-machi","","20,494","","10,099","","9,880",""
"1985100000","1985","10521","Gumma-ken Itakura-machi","","16,002","","8,627","","8,488",""
"1985100000","1985","10522","Gumma-ken Meiwa-machi","","10,156","","5,296","","5,223",""
"1985100000","1985","10523","Gumma-ken Chiyoda-machi","","11,377","","5,905","","5,798",""
"1985100000","1985","10524","Gumma-ken Oizumi-machi","","35,925","","19,455","","19,064",""
"1985100000","1985","10525","Gumma-ken Ora-machi","","24,217","","11,908","","11,667",""
"1985100000","1985","11100","Saitama-ken Saitama-shi","","922,757","","442,512","","429,053",""
"1985100000","1985","11101","Saitama-ken Saitama-shi Nishi-ku","","-","","-","","-",""
"1985100000","1985","11102","Saitama-ken Saitama-shi Kita-ku","","-","","-","","-",""
"1985100000","1985","11103","Saitama-ken Saitama-shi Omiya-ku","","-","","-","","-",""
"1985100000","1985","11104","Saitama-ken Saitama-shi Minuma-ku","","-","","-","","-",""
"1985100000","1985","11105","Saitama-ken Saitama-shi Chuo-ku","","-","","-","","-",""
"1985100000","1985","11106","Saitama-ken Saitama-shi Sakura-ku","","-","","-","","-",""
"1985100000","1985","11107","Saitama-ken Saitama-shi Urawa-ku","","-","","-","","-",""
"1985100000","1985","11108","Saitama-ken Saitama-shi Minami-ku","","-","","-","","-",""
"1985100000","1985","11109","Saitama-ken Saitama-shi Midori-ku","","-","","-","","-",""
"1985100000","1985","11110","Saitama-ken Saitama-shi Iwatsuki-ku","","-","","-","","-",""
"1985100000","1985","11201","Saitama-ken Kawagoe-shi","","285,437","","135,270","","131,874",""
"1985100000","1985","11202","Saitama-ken Kumagaya-shi","","189,020","","94,939","","92,499",""
"1985100000","1985","11203","Saitama-ken Kawaguchi-shi","","458,439","","238,973","","231,341",""
"1985100000","1985","11206","Saitama-ken Gyoda-shi","","83,187","","41,429","","40,502",""
"1985100000","1985","11207","Saitama-ken Chichibu-shi","","76,275","","37,780","","36,675",""
"1985100000","1985","11208","Saitama-ken Tokorozawa-shi","","275,168","","129,697","","126,314",""
"1985100000","1985","11209","Saitama-ken Hanno-shi","","69,109","","33,308","","32,381",""
"1985100000","1985","11210","Saitama-ken Kazo-shi","","92,228","","46,902","","45,861",""
"1985100000","1985","11211","Saitama-ken Honjo-shi","","75,449","","38,494","","37,386",""
"1985100000","1985","11212","Saitama-ken Higashimatsuyama-shi","","70,426","","34,371","","33,608",""
"1985100000","1985","11214","Saitama-ken Kasukabe-shi","","207,021","","94,962","","92,176",""
"1985100000","1985","11215","Saitama-ken Sayama-shi","","144,366","","68,703","","67,082",""
"1985100000","1985","11216","Saitama-ken Hanyu-shi","","51,504","","26,155","","25,590",""
"1985100000","1985","11217","Saitama-ken Konosu-shi","","92,971","","44,820","","43,708",""
"1985100000","1985","11218","Saitama-ken Fukaya-shi","","129,851","","66,107","","64,704",""
"1985100000","1985","11219","Saitama-ken Ageo-shi","","178,587","","85,505","","83,141",""
"1985100000","1985","11221","Saitama-ken Soka-shi","","194,205","","97,565","","94,610",""
"1985100000","1985","11222","Saitama-ken Koshigaya-shi","","253,479","","120,456","","116,875",""
"1985100000","1985","11223","Saitama-ken Warabi-shi","","70,408","","37,971","","36,449",""
"1985100000","1985","11224","Saitama-ken Toda-shi","","76,960","","41,168","","39,736",""
"1985100000","1985","11225","Saitama-ken Iruma-shi","","118,603","","55,048","","53,478",""
"1985100000","1985","11227","Saitama-ken Asaka-shi","","94,431","","49,655","","48,010",""
"1985100000","1985","11228","Saitama-ken Shiki-shi","","58,935","","28,182","","27,286",""
"1985100000","1985","11229","Saitama-ken Wako-shi","","55,212","","26,866","","25,956",""
"1985100000","1985","11230","Saitama-ken Niiza-shi","","129,287","","62,571","","60,991",""
"1985100000","1985","11231","Saitama-ken Okegawa-shi","","61,499","","29,366","","28,532",""
"1985100000","1985","11232","Saitama-ken Kuki-shi","","125,923","","59,363","","57,689",""
"1985100000","1985","11233","Saitama-ken Kitamoto-shi","","58,114","","26,837","","26,186",""
"1985100000","1985","11234","Saitama-ken Yashio-shi","","67,635","","33,774","","32,809",""
"1985100000","1985","11235","Saitama-ken Fujimi-shi","","85,697","","41,670","","40,442",""
"1985100000","1985","11237","Saitama-ken Misato-shi","","107,964","","52,558","","51,268",""
"1985100000","1985","11238","Saitama-ken Hasuda-shi","","53,991","","25,019","","24,436",""
"1985100000","1985","11239","Saitama-ken Sakado-shi","","87,586","","39,675","","38,708",""
"1985100000","1985","11240","Saitama-ken Satte-shi","","51,462","","23,625","","22,814",""
"1985100000","1985","11241","Saitama-ken Tsurugashima-shi","","49,381","","22,535","","22,025",""
"1985100000","1985","11242","Saitama-ken Hidaka-shi","","48,227","","22,346","","21,876",""
"1985100000","1985","11243","Saitama-ken Yoshikawa-shi","","43,616","","20,721","","20,246",""
"1985100000","1985","11245","Saitama-ken Fujimino-shi","","94,673","","46,449","","44,954",""
"1985100000","1985","11246","Saitama-ken Shiraoka-shi","","34,171","","16,362","","15,943",""
"1985100000","1985","11301","Saitama-ken Ina-machi","","23,867","","11,353","","11,071",""
"1985100000","1985","11324","Saitama-ken Miyoshi-machi","","31,567","","15,368","","15,011",""
"1985100000","1985","11326","Saitama-ken Moroyama-machi","","34,467","","15,923","","15,513",""
"1985100000","1985","11327","Saitama-ken Ogose-machi","","11,622","","5,855","","5,724",""
"1985100000","1985","11341","Saitama-ken Namegawa-machi","","10,406","","5,375","","5,246",""
"1985100000","1985","11342","Saitama-ken Ranzan-machi","","17,204","","8,316","","8,171",""
"1985100000","1985","11343","Saitama-ken Ogawa-machi","","29,232","","14,771","","14,430",""
"1985100000","1985","11346","Saitama-ken Kawajima-machi","","19,865","","10,046","","9,901",""
"1985100000","1985","11347","Saitama-ken Yoshimi-machi","","17,043","","8,915","","8,782",""
"1985100000","1985","11348","Saitama-ken Hatoyama-machi","","13,931","","5,992","","5,886",""
"1985100000","1985","11349","Saitama-ken Tokigawa-machi","","12,497","","6,455","","6,343",""
"1985100000","1985","11361","Saitama-ken Yokoze-machi","","9,989","","4,829","","4,685",""
"1985100000","1985","11362","Saitama-ken Minano-machi","","12,707","","6,502","","6,377",""
"1985100000","1985","11363","Saitama-ken Nagatoro-machi","","8,963","","4,689","","4,587",""
"1985100000","1985","11365","Saitama-ken Ogano-machi","","16,118","","8,135","","7,996",""
"1985100000","1985","11369","Saitama-ken Higashichichibu-mura","","4,593","","2,328","","2,281",""
"1985100000","1985","11381","Saitama-ken Misato-machi","","11,546","","6,056","","5,936",""
"1985100000","1985","11383","Saitama-ken Kamikawa-machi","","12,508","","6,405","","6,277",""
"1985100000","1985","11385","Saitama-ken Kamisato-machi","","22,022","","11,114","","10,799",""
"1985100000","1985","11408","Saitama-ken Yorii-machi","","31,720","","15,967","","15,489",""
"1985100000","1985","11442","Saitama-ken Miyashiro-machi","","31,212","","13,793","","13,403",""
"1985100000","1985","11464","Saitama-ken Sugito-machi","","37,005","","17,057","","16,648",""
"1985100000","1985","11465","Saitama-ken Matsubushi-machi","","20,340","","9,680","","9,442",""
"1985100000","1985","12100","Chiba-ken Chiba-shi","","788,930","","370,085","","359,147",""
"1985100000","1985","12101","Chiba-ken Chiba-shi Chuo-ku","","-","","-","","-",""
"1985100000","1985","12102","Chiba-ken Chiba-shi Hanamigawa-ku","","-","","-","","-",""
"1985100000","1985","12103","Chiba-ken Chiba-shi Inage-ku","","-","","-","","-",""
"1985100000","1985","12104","Chiba-ken Chiba-shi Wakaba-ku","","-","","-","","-",""
"1985100000","1985","12105","Chiba-ken Chiba-shi Midori-ku","","-","","-","","-",""
"1985100000","1985","12106","Chiba-ken Chiba-shi Mihama-ku","","-","","-","","-",""
"1985100000","1985","12202","Chiba-ken Choshi-shi","","87,883","","44,653","","43,101",""
"1985100000","1985","12203","Chiba-ken Ichikawa-shi","","397,822","","199,350","","193,311",""
"1985100000","1985","12204","Chiba-ken Funabashi-shi","","506,966","","241,523","","234,168",""
"1985100000","1985","12205","Chiba-ken Tateyama-shi","","56,035","","27,614","","26,828",""
"1985100000","1985","12206","Chiba-ken Kisarazu-shi","","120,201","","58,823","","56,851",""
"1985100000","1985","12207","Chiba-ken Matsudo-shi","","427,473","","205,164","","199,096",""
"1985100000","1985","12208","Chiba-ken Noda-shi","","130,873","","61,531","","59,837",""
"1985100000","1985","12210","Chiba-ken Mobara-shi","","76,929","","38,887","","37,757",""
